ID,year,从业人数,资产总额,负债总额,营业总收入,主营业务收入,利润总额,净利润,纳税总额,所有者权益合计
5990208,2015,621,83600,75240,75240,52668,30096,0,15048,8360
5990209,2015,474,49500,NA,237600,142560,71280,71280,95040,26400
5990212,2015,923,143400,138620,630960,504768,126192,0,126192,4780
5990213,2015,496,52520,101000,126048,75628.8,63024,25209.6,50419.2,-48480
5990214,2015,519,57120,49980,5712,2284.8,1713.6,1713.6,2284.8,7140
5990216,2015,66,81840,37510,40920,24552,20460,-4092,0,44330
5990217,2015,181,41500,61005,128650,64325,25730,25730,77190,-19505
5990218,2015,103,233040,446660,1025376,512688,512688,307612.8,615225.6,-213620
5990220,2015,218,281700,137720,1380330,552132,414099,276066,276066,143980
5990221,2015,245,129360,240240,310464,186278.4,31046.4,62092.8,124185.6,-110880
5990222,2015,535,300400,585780,510680,204272,102136,204272,102136,-285380
5990224,2015,876,299000,441600,59800,35880,5980,17940,23920,-142600
5990226,2015,661,4560,6555,11856,8299.2,2371.2,0,7113.6,-1995
5990227,2015,51,58700,79245,211320,169056,84528,42264,126792,-20545
5990228,2015,424,131220,63180,249318,99727.2,124659,0,49863.6,68040
5990229,2015,615,41640,76340,37476,26233.2,11242.8,-3747.6,0,-34700
5990230,2015,510,386750,380800,1430975,715487.5,715487.5,-143097.5,0,5950
5990231,2015,589,144450,269640,563355,225342,225342,225342,112671,-125190
5990232,2015,610,463500,685980,602550,241020,180765,120510,241020,-222480
5990233,2015,695,7710,7710,10023,6013.8,1002.3,4009.2,4009.2,0
5990234,2015,887,208710,301470,166968,83484,33393.6,33393.6,100180.8,-92760
5990235,2015,610,29100,36375,110580,77406,22116,33174,22116,-7275
5990236,2015,754,2690,0,12912,10329.6,3873.6,5164.8,5164.8,2690
5990237,2015,591,41600,54600,33280,13312,3328,0,19968,-13000
5990238,2015,865,44880,82280,80784,32313.6,16156.8,16156.8,48470.4,-37400
5990239,2015,844,166600,80325,733040,293216,146608,-73304,NA,86275
5990240,2015,564,90000,40500,396000,277200,79200,0,79200,49500
5990241,2015,468,38830,70600,11649,8154.3,1164.9,4659.6,6989.4,-31770
5990242,2015,674,51300,75240,220590,154413,88236,66177,44118,-23940
5990243,2015,496,41160,37730,189336,113601.6,18933.6,37867.2,113601.6,3430
5990244,2015,198,44520,85860,200340,120204,40068,80136,80136,-41340
5990246,2015,394,37840,42570,181632,127142.4,36326.4,-18163.2,0,-4730
5990247,2015,196,136800,64125,424080,339264,212040,127224,84816,72675
5990248,2015,771,36120,40635,39732,27812.4,11919.6,0,7946.4,-4515
5990249,2015,77,197280,378120,887760,443880,443880,0,177552,-180840
5990250,2015,165,234240,229360,1030656,515328,206131.2,0,618393.6,4880
5990251,2015,457,24780,20650,37170,22302,14868,0,14868,4130
5990253,2015,114,46200,21175,203280,121968,81312,-20328,0,25025
5990255,2015,661,168900,244905,692490,346245,69249,276996,415494,-76005
5990256,2015,712,160860,314060,209118,146382.6,41823.6,62735.4,125470.8,-153200
5990257,2015,524,42420,53025,127260,50904,12726,-12726,0,-10605
5990258,2015,454,4600,8740,6440,2576,3220,644,1288,-4140
5990259,2015,498,348040,680260,661276,264510.4,66127.6,132255.2,264510.4,-332220
5990260,2015,846,47880,79800,90972,72777.6,27291.6,0,54583.2,-31920
5990262,2015,192,45700,82260,27420,16452,13710,5484,5484,-36560
5990263,2015,781,58200,55290,197880,98940,59364,39576,79152,2910
5990265,2015,361,57600,51840,167040,66816,66816,33408,33408,5760
5990266,2015,633,127200,125080,NA,99216,49608,-16536,0,2120
5990268,2015,744,85120,164160,110656,66393.6,33196.8,33196.8,66393.6,-79040
5990269,2015,195,34200,15675,68400,41040,NA,-6840,0,18525
5990270,2015,809,75240,33440,225720,180576,45144,0,135432,41800
5990271,2015,137,314550,615120,1446930,578772,434079,0,578772,-300570
5990273,2015,653,29700,28350,124740,49896,49896,37422,74844,1350
5990274,2015,656,11200,5425,38080,19040,7616,15232,22848,5775
5990275,2015,166,448250,880200,1389575,833745,694787.5,416872.5,277915,-431950
5990276,2015,974,6120,4590,14688,7344,1468.8,1468.8,2937.6,1530
5990278,2015,46,120250,111000,553150,387205,165945,55315,110630,9250
5990279,2015,308,467520,915560,2103840,1051920,631152,210384,420768,-448040
5990281,2015,161,82800,160080,173880,104328,69552,17388,34776,-77280
5990282,2015,409,81120,155480,356928,214156.8,178464,142771.2,142771.2,-74360
5990283,2015,815,28080,28080,98280,39312,39312,39312,19656,0
5990284,2015,460,282300,272890,988050,691635,494025,296415,592830,9410
5990285,2015,164,142560,133650,684288,547430.4,68428.8,136857.6,136857.6,8910
5990286,2015,633,173400,247095,485520,242760,48552,0,194208,-73695
5990288,2015,851,45000,61875,207000,82800,20700,82800,124200,-16875
5990289,2015,693,25960,12390,70092,35046,35046,21027.6,28036.8,13570
5990290,2015,913,333200,324870,1066240,426496,426496,-106624,0,8330
5990291,2015,658,72840,100155,138396,69198,69198,0,83037.6,-27315
5990292,2015,844,72800,70980,174720,139776,17472,0,34944,1820
5990293,2015,848,74300,100305,104020,72814,20804,31206,62412,-26005
5990294,2015,655,48240,69345,125424,87796.8,50169.6,0,25084.8,-21105
5990296,2015,157,61280,26810,73536,36768,14707.2,0,29414.4,34470
5990297,2015,222,56640,81420,135936,67968,27187.2,27187.2,81561.6,-24780
5990298,2015,834,60000,84000,84000,50400,42000,8400,50400,-24000
5990299,2015,610,111200,158460,433680,173472,130104,-43368,0,-47260
5990300,2015,610,62900,56610,138380,69190,27676,41514,83028,6290
5990301,2015,358,30400,43320,97280,48640,38912,0,38912,-12920
5990303,2015,832,119100,230260,35730,17865,7146,3573,7146,-111160
5990304,2015,548,117700,224700,400180,280126,200090,120054,240108,-107000
5990307,2015,341,232760,113735,721556,NA,72155.6,288622.4,288622.4,119025
5990309,2015,691,6400,8400,5760,2880,576,0,2304,-2000
5990310,2015,940,6600,12320,16500,9900,4950,3300,3300,-5720
5990311,2015,645,60840,84240,285948,228758.4,57189.6,57189.6,114379.2,-23400
5990312,2015,469,13000,6500,54600,21840,5460,21840,10920,6500
5990314,2015,827,285600,138040,1399440,699720,279888,-139944,0,147560
5990315,2015,915,191800,94530,594580,237832,237832,0,356748,97270
5990316,2015,435,58860,56680,141264,56505.6,56505.6,56505.6,84758.4,2180
5990317,2015,344,18840,15700,48984,24492,19593.6,9796.8,29390.4,3140
5990318,2015,937,8400,16380,21840,13104,2184,8736,4368,-7980
5990319,2015,866,12120,13635,8484,6787.2,2545.2,0,3393.6,-1515
5990320,2015,880,185760,363780,798768,319507.2,159753.6,319507.2,319507.2,-178020
5990321,2015,757,19650,31440,49125,29475,4912.5,0,19650,-11790
5990322,2015,439,119340,57460,214812,128887.2,85924.8,85924.8,NA,61880
5990324,2015,601,73040,132800,335984,134393.6,167992,100795.2,201590.4,-59760
5990325,2015,631,125040,59915,437640,218820,131292,-43764,0,65125
5990326,2015,849,15000,18750,28500,14250,2850,8550,17100,-3750
5990327,2015,999,65160,28960,195480,136836,19548,-19548,0,36200
5990328,2015,911,73080,35235,350784,175392,140313.6,70156.8,210470.4,NA
5990329,2015,275,125640,237320,163332,81666,16333.2,65332.8,65332.8,-111680
5990330,2015,857,116280,113050,441864,176745.6,88372.8,0,176745.6,3230
5990331,2015,915,37050,36100,140790,98553,28158,42237,28158,950
5990332,2015,222,286200,553320,200340,80136,60102,80136,NA,-267120
5990333,2015,747,152460,287980,564102,451281.6,282051,-56410.2,0,-135520
5990334,2015,285,62800,61230,125600,100480,50240,0,50240,1570
5990335,2015,982,46080,21120,230400,138240,23040,0,46080,24960
5990336,2015,519,399000,393680,1715700,857850,343140,-171570,0,5320
5990337,2015,632,506400,995920,354480,248136,35448,0,70896,-489520
5990338,2015,718,135040,126600,540160,432128,108032,54016,216064,8440
5990339,2015,956,14040,6825,58968,29484,11793.6,0,35380.8,7215
5990340,2015,741,180180,171990,630630,378378,189189,189189,378378,8190
5990341,2015,593,2840,4260,10508,7355.6,2101.6,0,6304.8,-1420
5990343,2015,368,110880,54450,88704,44352,26611.2,0,35481.6,56430
5990344,2015,554,35200,26400,7040,2816,2816,2112,4224,8800
5990345,2015,387,7200,6000,5760,4032,1152,2304,2304,1200
5990346,2015,133,109620,214020,98658,39463.2,49329,19731.6,59194.8,-104400
5990349,2015,42,357300,698720,214380,107190,64314,42876,42876,-341420
5990350,2015,153,323400,474075,1067220,853776,426888,320166,426888,-150675
5990352,2015,514,114840,55825,310068,186040.8,62013.6,124027.2,62013.6,59015
5990354,2015,446,43620,36350,178842,89421,17884.2,35768.4,107305.2,7270
5990355,2015,31,18120,12080,52548,21019.2,10509.6,21019.2,10509.6,6040
5990356,2015,813,54800,80145,257560,154536,25756,103024,103024,-25345
5990357,2015,512,86240,164640,267344,213875.2,26734.4,26734.4,106937.6,-78400
5990358,2015,855,43800,84680,26280,18396,5256,2628,5256,-40880
5990359,2015,286,7830,13920,27405,16443,5481,8221.5,16443,-6090
5990361,2015,766,28500,22800,96900,48450,48450,38760,58140,5700
5990364,2015,493,14850,26400,65340,26136,32670,13068,13068,-11550
5990365,2015,560,20760,27680,51900,25950,25950,15570,20760,-6920
5990366,2015,869,472160,694620,1038752,831001.6,519376,103875.2,415500.8,-222460
5990367,2015,547,76320,148400,381600,190800,114480,76320,152640,-72080
5990368,2015,794,203720,194460,977856,391142.4,391142.4,0,586713.6,9260
5990369,2015,309,27720,34650,5544,2772,1108.8,1663.2,2217.6,-6930
5990370,2015,744,334600,659640,167300,100380,50190,16730,66920,-325040
5990371,2015,969,25080,45600,82764,33105.6,41382,-8276.4,0,-20520
5990372,2015,446,266400,515040,293040,175824,58608,58608,175824,-248640
5990373,2015,849,222560,327420,756704,529692.8,378352,227011.2,151340.8,-104860
5990374,2015,960,113400,110250,170100,136080,34020,68040,102060,3150
5990375,2015,865,217360,209000,825968,330387.2,412984,0,165193.6,8360
5990376,2015,185,16440,6850,23016,11508,6904.8,0,4603.2,9590
5990377,2015,821,52740,23440,147672,88603.2,44301.6,14767.2,88603.2,29300
5990378,2015,914,93240,181300,130536,91375.2,26107.2,39160.8,52214.4,-88060
5990380,2015,61,7770,7400,24087,14452.2,7226.1,0,9634.8,370
5990381,2015,800,107730,153900,NA,37705.5,26932.5,5386.5,32319,-46170
5990383,2015,569,31680,14400,22176,13305.6,8870.4,6652.8,13305.6,17280
5990384,2015,305,66220,113520,13244,9270.8,1324.4,-1324.4,0,-47300
5990385,2015,475,18720,25740,14976,8985.6,4492.8,1497.6,8985.6,-7020
5990386,2015,954,161500,232560,48450,19380,19380,19380,29070,-71060
5990387,2015,67,134680,64750,228956,114478,22895.6,-22895.6,0,69930
5990389,2015,319,189280,185640,492128,344489.6,49212.8,196851.2,98425.6,3640
5990391,2015,879,148560,71185,341688,273350.4,136675.2,136675.2,68337.6,NA
5990392,2015,877,56720,99260,238224,95289.6,47644.8,23822.4,47644.8,-42540
5990393,2015,213,48600,65610,218700,153090,43740,-21870,0,-17010
5990394,2015,175,109900,153075,505540,303324,202216,151662,101108,-43175
5990395,2015,819,370160,727100,1258544,755126.4,503417.6,251708.8,251708.8,-356940
5990397,2015,875,420000,617400,420000,168000,84000,168000,252000,-197400
5990399,2015,678,185400,268830,574740,344844,229896,0,229896,-83430
5990400,2015,277,69160,33250,345800,172900,138320,0,138320,35910
5990401,2015,90,380250,557700,570375,228150,228150,57037.5,342225,-177450
5990402,2015,226,95840,89850,28752,14376,8625.6,-2875.2,0,5990
5990403,2015,343,133500,263440,574050,287025,57405,-57405,0,-129940
5990404,2015,259,155040,297160,589152,471321.6,117830.4,-58915.2,0,-142120
5990405,2015,858,138450,272640,609180,365508,121836,-60918,0,-134190
5990406,2015,372,519000,256040,986100,493050,295830,197220,591660,262960
5990407,2015,273,66000,32450,244200,122100,97680,73260,48840,33550
5990408,2015,949,87480,77760,437400,262440,218700,87480,262440,9720
5990409,2015,410,371280,364140,742560,519792,297024,0,297024,7140
5990410,2015,480,71400,NA,228480,159936,22848,68544,45696,-66300
5990411,2015,154,376800,555780,1205760,602880,482304,241152,723456,-178980
5990412,2015,587,53900,50050,145530,116424,29106,-14553,0,3850
5990413,2015,769,190260,362400,608832,487065.6,304416,-60883.2,0,-172140
5990414,2015,641,78480,38150,164808,115365.6,32961.6,16480.8,65923.2,40330
5990415,2015,872,115700,53400,127270,101816,50908,0,76362,62300
5990416,2015,233,53760,102400,268800,NA,134400,-26880,0,-48640
5990417,2015,93,10620,10620,20178,8071.2,10089,-2017.8,0,0
5990418,2015,561,271740,132635,1114134,445653.6,222826.8,111413.4,222826.8,139105
5990419,2015,94,55440,53460,238392,143035.2,95356.8,95356.8,143035.2,1980
5990420,2015,375,NA,401880,245856,98342.4,122928,73756.8,49171.2,7880
5990421,2015,392,281400,276710,562800,393960,56280,225120,337680,4690
5990422,2015,911,195800,186010,430760,172304,86152,-43076,0,9790
5990424,2015,166,53200,25840,164920,98952,16492,32984,32984,27360
5990425,2015,615,115080,221940,506352,303811.2,101270.4,202540.8,101270.4,-106860
5990426,2015,274,123900,179655,619500,371700,185850,123900,371700,-55755
5990427,2015,353,42280,40770,126840,63420,63420,-12684,0,1510
5990428,2015,59,46560,21340,83808,41904,33523.2,-8380.8,0,25220
5990429,2015,456,218100,316245,283530,198471,28353,0,170118,-98145
5990430,2015,529,214760,103250,880516,440258,88051.6,0,352206.4,111510
5990431,2015,592,21090,7030,75924,45554.4,30369.6,7592.4,15184.8,14060
5990432,2015,178,157920,76140,679056,475339.2,135811.2,67905.6,135811.2,81780
5990433,2015,674,9810,13080,49050,34335,24525,14715,9810,-3270
5990434,2015,295,260100,251430,780300,390150,390150,-78030,0,8670
5990435,2015,926,13900,18765,48650,29190,4865,-4865,0,-4865
5990437,2015,179,4600,5175,20240,10120,4048,4048,4048,-575
5990439,2015,263,14600,13140,10220,6132,3066,4088,2044,1460
5990440,2015,82,12260,3065,18390,9195,5517,-1839,0,9195
5990441,2015,456,43700,58995,109250,43700,32775,32775,65550,-15295
5990442,2015,551,16320,12240,58752,35251.2,29376,-5875.2,0,4080
5990443,2015,NA,6420,8560,19260,13482,9630,5778,11556,-2140
5990444,2015,284,357630,696920,643734,514987.2,64373.4,0,NA,-339290
5990446,2015,322,73760,32270,132768,92937.6,39830.4,26553.6,53107.2,41490
5990447,2015,538,9360,7020,NA,27705.6,10389.6,6926.4,13852.8,2340
5990448,2015,322,7560,9450,34776,17388,17388,-3477.6,0,-1890
5990449,2015,583,57640,55020,242088,145252.8,24208.8,48417.6,48417.6,2620
5990450,2015,484,74250,146520,89100,35640,17820,26730,53460,-72270
5990451,2015,828,72720,127260,21816,17452.8,4363.2,8726.4,4363.2,-54540
5990452,2015,797,65250,30450,163125,81562.5,32625,-16312.5,0,34800
5990453,2015,843,134400,129920,94080,65856,18816,9408,18816,4480
5990454,2015,89,179010,261630,895050,537030,447525,268515,179010,-82620
5990455,2015,80,58500,52000,169650,101790,67860,0,67860,6500
5990457,2015,764,7400,9990,17020,10212,8510,5106,6808,-2590
5990458,2015,554,162720,233910,81360,65088,16272,24408,32544,-71190
5990459,2015,660,119560,57645,538020,269010,161406,53802,322812,61915
5990460,2015,383,238800,115420,310440,155220,31044,62088,124176,123380
5990461,2015,820,116220,226480,162708,81354,16270.8,0,32541.6,-110260
5990462,2015,942,30200,43035,144960,86976,72480,-14496,0,-12835
5990463,2015,430,44880,78540,166056,99633.6,66422.4,33211.2,66422.4,-33660
5990464,2015,732,33150,61880,53040,26520,5304,0,31824,-28730
5990466,2015,493,92430,85320,166374,133099.2,NA,0,33274.8,7110
5990467,2015,465,50800,45720,147320,103124,14732,0,88392,5080
5990468,2015,827,276250,136000,1298375,908862.5,129837.5,389512.5,779025,140250
5990469,2015,218,2100,980,10290,5145,5145,0,2058,1120
5990470,2015,770,695800,685860,69580,48706,6958,-6958,0,9940
5990472,2015,595,129600,246240,12960,5184,1296,5184,7776,-116640
5990473,2015,328,99330,94600,466851,373480.8,233425.5,186740.4,186740.4,4730
5990474,2015,870,139000,133440,152900,107030,30580,30580,61160,5560
5990475,2015,220,93600,87750,177840,88920,17784,71136,106704,5850
5990476,2015,45,653250,966810,1763775,1234642.5,705510,0,1058265,-313560
5990477,2015,902,9570,3190,46893,23446.5,9378.6,0,9378.6,6380
5990478,2015,933,18660,7775,91434,36573.6,18286.8,27430.2,54860.4,10885
5990480,2015,306,11760,5145,35280,17640,14112,-3528,0,6615
5990481,2015,402,292600,143640,790020,632016,79002,-79002,0,148960
5990482,2015,33,136480,255900,109184,76428.8,43673.6,0,43673.6,-119420
5990483,2015,957,37180,53235,148720,59488,74360,-14872,0,-16055
5990484,2015,249,98930,136980,474864,332404.8,142459.2,189945.6,189945.6,-38050
5990485,2015,170,67300,30285,323040,193824,32304,129216,129216,37015
5990487,2015,805,132800,252320,637440,318720,318720,127488,127488,-119520
5990488,2015,364,1430,0,6006,4804.8,1801.8,2402.4,1201.2,1430
5990489,2015,446,196800,285360,688800,275520,344400,-68880,0,-88560
5990490,2015,855,216800,NA,325200,130080,130080,65040,195120,5420
5990491,2015,916,108000,52000,356400,285120,71280,-35640,0,56000
5990492,2015,891,34560,16200,41472,29030.4,20736,-4147.2,0,18360
5990493,2015,686,60160,112800,66176,46323.2,6617.6,19852.8,26470.4,-52640
5990495,2015,469,312390,304380,437346,349876.8,43734.6,131203.8,174938.4,8010
5990496,2015,210,163520,236520,294336,235468.8,117734.4,29433.6,58867.2,-73000
5990497,2015,924,21840,31395,28392,22713.6,14196,2839.2,5678.4,-9555
5990498,2015,495,81150,37870,243450,121725,121725,24345,97380,43280
5990501,2015,387,64160,60150,295136,206595.2,59027.2,-29513.6,0,4010
5990502,2015,362,8600,4300,2580,1290,774,516,516,4300
5990503,2015,255,54160,71085,129984,51993.6,12998.4,-12998.4,0,-16925
5990504,2015,119,168240,80615,790728,395364,158145.6,316291.2,158145.6,87625
5990505,2015,126,216720,212850,650160,390096,65016,-65016,0,3870
5990510,2015,499,526900,258660,2581810,1032724,774543,-258181,0,268240
5990511,2015,968,36660,15275,157638,63055.2,47291.4,63055.2,63055.2,21385
5990512,2015,580,124320,59940,298368,179020.8,29836.8,0,59673.6,64380
5990513,2015,471,27520,10320,90816,72652.8,9081.6,9081.6,18163.2,17200
5990514,2015,616,15820,7910,44296,17718.4,8859.2,17718.4,26577.6,7910
5990515,2015,493,41280,19350,189888,113932.8,94944,75955.2,37977.6,21930
5990517,2015,712,126800,247260,481840,337288,240920,144552,289104,-120460
5990519,2015,202,52920,99960,NA,170402.4,121716,48686.4,48686.4,-47040
5990520,2015,98,15420,19275,35466,17733,3546.6,-3546.6,0,-3855
5990523,2015,85,148860,281180,401922,321537.6,120576.6,0,80384.4,-132320
5990526,2015,578,587600,578560,1410240,846144,705120,423072,282048,9040
5990527,2015,256,13860,6930,62370,37422,18711,0,24948,6930
5990528,2015,101,39690,35280,111132,77792.4,55566,-11113.2,0,4410
5990530,2015,336,65340,61710,169884,84942,50965.2,16988.4,101930.4,3630
5990531,2015,25,60210,53520,138483,83089.8,13848.3,0,55393.2,6690
5990532,2015,26,104720,154275,366520,293216,73304,36652,219912,-49555
5990534,2015,822,204930,296010,143451,71725.5,71725.5,14345.1,86070.6,-91080
5990535,2015,326,122760,173910,245520,122760,122760,0,147312,NA
5990536,2015,732,454800,223610,1728240,691296,691296,518472,345648,231190
5990537,2015,86,83980,40375,209950,125970,83980,0,NA,43605
5990538,2015,935,25680,47080,102720,82176,41088,-10272,0,-21400
5990539,2015,718,233520,111895,957432,765945.6,382972.8,287229.6,191486.4,121625
5990540,2015,430,149520,146850,403704,201852,201852,-40370.4,0,2670
5990541,2015,211,146600,69635,733000,513100,366500,0,439800,76965
5990542,2015,956,5600,5200,2800,1680,560,1120,1680,400
5990543,2015,637,287100,139200,1320660,1056528,396198,0,264132,147900
5990544,2015,878,9900,8250,39600,27720,15840,11880,15840,1650
