ID,注册时间,注册资本,行业,区域,企业类型,控制人类型,控制人持股比例
5980573,2010,5410,交通运输业,湖北,股份有限公司,自然人,0.75
5991778,2008,4620,交通运输业,湖南,股份有限公司,自然人,0.52
5983574,2013,1090,工业,湖南,农民专业合作社,企业法人,0.52
5992872,2002,7330,服务业,广东,集体所有制企业,自然人,0.91
5980610,2005,2150,零售业,江西,合伙企业,企业法人,0.84
5994897,2000,5270,商业服务业,湖南,合伙企业,企业法人,0.64
5990464,2010,2210,社区服务,福建,农民专业合作社,企业法人,0.82
5987802,2000,2100,社区服务,山东,集体所有制企业,企业法人,0.9
5992864,2009,4600,工业,广东,有限责任公司,企业法人,0.96
5995298,2002,7770,服务业,广东,股份有限公司,企业法人,0.52
5988688,2000,2450,工业,湖北,合伙企业,企业法人,0.65
5997115,2013,580,社区服务,广西,集体所有制企业,自然人,0.91
5994510,2012,9600,工业,山东,集体所有制企业,企业法人,0.59
5995354,2009,4130,交通运输业,湖南,有限责任公司,企业法人,0.76
5988641,NA,7940,工业,广西,合伙企业,自然人,0.88
5994667,2009,3450,交通运输业,广东,农民专业合作社,企业法人,0.94
5991543,2007,8510,工业,江西,集体所有制企业,自然人,0.75
5983697,2005,3050,服务业,山东,合伙企业,企业法人,0.74
5990284,2000,9410,零售业,福建,集体所有制企业,企业法人,0.93
5994022,2002,2090,零售业,山东,农民专业合作社,自然人,0.68
5995971,2013,4420,商业服务业,广西,集体所有制企业,自然人,0.81
5998058,2010,870,工业,山东,有限责任公司,企业法人,0.78
5987819,2012,390,零售业,湖北,合伙企业,企业法人,0.92
5986346,2011,8650,商业服务业,江西,股份有限公司,自然人,0.98
5978305,2010,6170,零售业,山东,有限责任公司,企业法人,0.52
5995931,2004,5970,零售业,广西,集体所有制企业,自然人,0.62
5984094,2007,130,交通运输业,湖北,农民专业合作社,自然人,0.84
5995607,2000,5100,商业服务业,山东,有限责任公司,自然人,0.86
5985510,2014,1200,服务业,湖南,农民专业合作社,企业法人,0.55
5983077,2000,1950,商业服务业,福建,有限责任公司,自然人,0.56
5997222,2005,3600,交通运输业,广西,合伙企业,自然人,0.66
5985703,2008,5740,零售业,福建,合伙企业,企业法人,0.9
5980523,2003,510,零售业,广西,合伙企业,自然人,0.62
5985857,2005,1370,交通运输业,福建,农民专业合作社,自然人,0.55
5987069,2002,6500,商业服务业,湖北,合伙企业,自然人,0.91
5997103,2013,8520,交通运输业,湖南,集体所有制企业,自然人,0.88
5992066,2003,8510,商业服务业,山东,合伙企业,自然人,0.62
5982285,2009,8210,交通运输业,湖北,农民专业合作社,自然人,0.83
5990714,2005,9730,社区服务,福建,农民专业合作社,自然人,0.99
5997802,2007,790,商业服务业,广西,农民专业合作社,自然人,0.7
5992652,2011,6020,服务业,广东,有限责任公司,企业法人,0.76
5987585,2007,9890,交通运输业,广东,有限责任公司,企业法人,0.52
5996394,2013,3630,工业,江西,集体所有制企业,自然人,0.82
5999833,2003,110,零售业,江西,有限责任公司,企业法人,0.84
5990403,2000,1780,工业,山东,农民专业合作社,企业法人,NA
5993492,2007,3550,交通运输业,广西,股份有限公司,企业法人,0.95
5981250,2003,5020,社区服务,广西,集体所有制企业,自然人,0.64
5991807,2005,3310,社区服务,江西,农民专业合作社,企业法人,0.9
5986028,2014,3570,商业服务业,湖北,集体所有制企业,企业法人,0.81
5978614,2002,4550,社区服务,湖南,股份有限公司,自然人,0.87
5980618,2000,3400,商业服务业,湖南,农民专业合作社,企业法人,0.81
5982257,2006,6300,工业,山东,合伙企业,自然人,0.59
5980576,2009,2090,商业服务业,江西,合伙企业,自然人,1
5990680,2011,9330,服务业,福建,股份有限公司,自然人,0.76
5988489,2011,8500,商业服务业,湖南,合伙企业,自然人,0.8
5978999,2007,430,交通运输业,湖南,合伙企业,自然人,0.81
5995715,2012,2500,商业服务业,山东,有限责任公司,企业法人,0.98
5993131,2010,1090,商业服务业,湖北,股份有限公司,自然人,0.88
5987278,2001,7030,交通运输业,江西,农民专业合作社,自然人,0.87
5993979,2010,9660,服务业,广东,集体所有制企业,NA,0.88
5995937,2011,6610,社区服务,广西,农民专业合作社,企业法人,0.66
5990634,2004,9870,工业,江西,有限责任公司,自然人,0.95
5988815,2008,460,工业,山东,合伙企业,企业法人,0.68
5997182,2000,6150,服务业,江西,有限责任公司,企业法人,0.95
5994945,2005,8160,交通运输业,广西,有限责任公司,企业法人,0.52
5986964,2012,3040,社区服务,广西,集体所有制企业,自然人,0.94
5985222,2001,7920,工业,广西,农民专业合作社,自然人,0.58
5978377,2006,6320,商业服务业,江西,合伙企业,自然人,0.72
5981741,2014,1780,工业,江西,农民专业合作社,自然人,0.78
5985839,2012,7940,商业服务业,湖北,合伙企业,自然人,0.92
5993140,2013,100,社区服务,湖南,合伙企业,企业法人,0.71
5982157,2011,6370,商业服务业,湖南,股份有限公司,自然人,0.87
5987082,2014,1660,工业,山东,股份有限公司,自然人,0.72
5995642,2001,3950,服务业,广西,集体所有制企业,自然人,0.77
5993690,2006,3750,服务业,广西,有限责任公司,企业法人,0.91
5978867,2000,9540,工业,湖南,集体所有制企业,自然人,0.72
5986402,2009,9490,交通运输业,湖南,合伙企业,自然人,0.54
5985540,2011,830,NA,福建,有限责任公司,自然人,0.88
5994021,2000,4640,社区服务,湖南,有限责任公司,企业法人,0.95
5997925,2002,7240,商业服务业,湖北,有限责任公司,自然人,0.85
5992210,2006,1940,服务业,广西,股份有限公司,企业法人,0.9
5999612,2003,NA,商业服务业,广东,农民专业合作社,自然人,0.95
5997255,2012,1870,零售业,广西,有限责任公司,自然人,0.9
5980238,2008,9870,社区服务,广东,股份有限公司,自然人,0.88
5980677,2008,6540,服务业,江西,有限责任公司,自然人,0.96
5992860,2010,5220,工业,江西,农民专业合作社,自然人,0.57
5999083,2004,3500,交通运输业,广西,有限责任公司,企业法人,0.82
5978638,2009,960,工业,广东,集体所有制企业,企业法人,0.53
5998733,2011,1470,交通运输业,湖南,集体所有制企业,企业法人,0.75
5996399,2002,9260,服务业,湖南,合伙企业,企业法人,0.65
5989546,2008,5760,社区服务,湖北,农民专业合作社,自然人,0.74
5994336,2012,6160,社区服务,湖南,有限责任公司,自然人,0.59
5988430,2013,5020,商业服务业,湖南,合伙企业,企业法人,0.62
5989478,2001,5740,交通运输业,广西,集体所有制企业,企业法人,0.7
5984550,2002,2890,服务业,广西,农民专业合作社,自然人,0.84
5985639,2008,7640,社区服务,广东,农民专业合作社,自然人,0.74
5991525,2003,3080,工业,福建,农民专业合作社,自然人,0.57
5988935,2006,3930,商业服务业,广东,集体所有制企业,自然人,0.61
5987431,2011,4800,交通运输业,湖北,有限责任公司,企业法人,0.76
5992537,2014,10000,服务业,江西,有限责任公司,自然人,0.9
5995616,2012,7600,社区服务,广东,集体所有制企业,自然人,0.82
5983142,2007,6210,交通运输业,湖南,集体所有制企业,企业法人,0.62
5991123,2012,3080,社区服务,福建,农民专业合作社,自然人,0.8
5986845,2005,3690,社区服务,山东,集体所有制企业,自然人,0.98
5998546,2007,8250,工业,山东,股份有限公司,自然人,0.65
5984382,2013,2000,工业,江西,农民专业合作社,企业法人,1
5979380,2006,1710,社区服务,广东,集体所有制企业,企业法人,0.94
5984004,2000,5830,社区服务,江西,有限责任公司,企业法人,0.85
5982517,2005,2060,商业服务业,江西,有限责任公司,企业法人,0.63
5996514,2002,1970,社区服务,湖南,农民专业合作社,企业法人,0.65
5979764,2014,4460,社区服务,广东,合伙企业,企业法人,0.77
5995563,2011,5030,服务业,江西,股份有限公司,自然人,0.91
5986176,2004,7860,零售业,广西,集体所有制企业,企业法人,0.87
5999168,2008,3430,工业,广东,股份有限公司,自然人,0.84
5998457,2000,1060,零售业,江西,股份有限公司,企业法人,0.56
5995369,2009,6300,服务业,江西,股份有限公司,自然人,0.98
5982977,2002,710,工业,广东,股份有限公司,企业法人,0.89
5993862,2008,9180,社区服务,江西,集体所有制企业,自然人,0.58
5986017,2014,5350,服务业,湖北,合伙企业,自然人,0.66
5979199,2002,3000,服务业,湖南,有限责任公司,自然人,0.53
5989103,2006,4770,服务业,广西,NA,企业法人,0.55
5994725,2010,9440,零售业,广西,集体所有制企业,自然人,0.93
5978986,2006,3420,零售业,山东,股份有限公司,企业法人,0.77
5995420,2005,8150,社区服务,广东,有限责任公司,自然人,0.64
5980151,2013,8120,服务业,福建,有限责任公司,企业法人,0.71
5993701,2006,6740,服务业,湖北,集体所有制企业,企业法人,0.74
5978441,2001,6830,社区服务,江西,有限责任公司,企业法人,0.93
5978198,2000,4810,服务业,山东,集体所有制企业,自然人,0.67
5994368,2011,8800,零售业,福建,农民专业合作社,自然人,0.62
5990218,2007,9710,工业,广西,农民专业合作社,企业法人,0.52
5980287,2000,5860,商业服务业,江西,有限责任公司,自然人,0.71
5985009,2002,7660,交通运输业,福建,合伙企业,企业法人,0.87
5981605,2012,6980,工业,广西,股份有限公司,企业法人,0.92
5978123,2006,1510,交通运输业,湖北,股份有限公司,自然人,0.99
5988121,2013,5720,交通运输业,湖北,股份有限公司,企业法人,0.9
5997492,2013,8950,交通运输业,广西,合伙企业,企业法人,0.96
5996753,2010,2670,交通运输业,江西,合伙企业,企业法人,0.53
5994264,2002,9450,商业服务业,福建,股份有限公司,自然人,0.68
5990399,2009,6180,零售业,湖南,集体所有制企业,自然人,0.52
5991849,2004,1170,商业服务业,山东,股份有限公司,企业法人,0.52
5990762,2014,8740,社区服务,福建,股份有限公司,自然人,0.85
5979624,2004,9940,社区服务,广西,合伙企业,自然人,0.59
5991293,2014,8440,交通运输业,广西,有限责任公司,企业法人,0.56
5986690,2009,9620,服务业,广东,股份有限公司,企业法人,NA
5986664,2000,NA,零售业,广东,股份有限公司,自然人,0.51
5997301,2007,9800,零售业,广西,集体所有制企业,自然人,0.98
5983609,2009,7040,零售业,湖南,股份有限公司,企业法人,0.82
5979250,2014,6950,零售业,福建,有限责任公司,自然人,0.87
5986160,2003,3500,社区服务,福建,农民专业合作社,企业法人,0.7
5989620,2000,7980,零售业,山东,股份有限公司,自然人,0.53
5991912,2005,3350,工业,湖北,合伙企业,自然人,0.89
5978711,2007,4400,工业,广东,农民专业合作社,企业法人,0.86
5990059,2005,7990,服务业,福建,集体所有制企业,NA,0.53
5998687,2013,4990,社区服务,山东,股份有限公司,自然人,0.66
5986462,2014,460,社区服务,福建,集体所有制企业,自然人,0.64
5990873,2011,8140,NA,福建,有限责任公司,自然人,0.59
5981892,2002,1440,商业服务业,福建,有限责任公司,自然人,0.63
5990802,2009,8180,交通运输业,福建,集体所有制企业,自然人,0.85
5980016,2008,5350,工业,湖北,集体所有制企业,自然人,0.58
5991602,2003,2980,工业,江西,集体所有制企业,企业法人,0.59
5997550,2003,3350,交通运输业,福建,农民专业合作社,自然人,0.6
5992708,2013,6500,交通运输业,福建,集体所有制企业,企业法人,0.62
5991684,2005,8660,零售业,广东,股份有限公司,自然人,0.54
5998049,2013,500,交通运输业,湖南,集体所有制企业,企业法人,NA
5984383,2012,8890,商业服务业,湖南,合伙企业,企业法人,0.62
5985852,2002,8560,服务业,湖南,有限责任公司,自然人,0.71
5991992,2011,5290,工业,湖北,合伙企业,自然人,0.69
5978216,2009,2020,社区服务,山东,股份有限公司,企业法人,0.9
5991044,2001,6950,商业服务业,湖北,合伙企业,自然人,0.91
5999516,2010,3670,服务业,湖南,集体所有制企业,自然人,0.66
5991358,2000,2570,社区服务,湖南,有限责任公司,自然人,0.76
5996199,2003,4910,商业服务业,湖南,合伙企业,自然人,0.79
5986295,2004,4850,交通运输业,江西,农民专业合作社,企业法人,0.92
5979198,2002,6210,工业,湖北,合伙企业,企业法人,0.68
5987537,2012,7760,商业服务业,湖南,农民专业合作社,企业法人,0.69
5997896,2007,1480,服务业,广西,有限责任公司,自然人,0.93
5992774,2002,160,商业服务业,NA,集体所有制企业,企业法人,0.69
5997913,2012,6510,社区服务,福建,股份有限公司,自然人,0.63
5998292,2004,5490,服务业,江西,农民专业合作社,自然人,0.89
5999504,2008,9480,交通运输业,山东,农民专业合作社,企业法人,0.98
5996686,2007,3250,交通运输业,湖北,农民专业合作社,自然人,0.75
5999758,2009,4790,工业,山东,农民专业合作社,企业法人,0.93
5995324,2009,2590,商业服务业,江西,合伙企业,企业法人,0.56
5978613,2000,7560,社区服务,湖南,集体所有制企业,企业法人,0.74
5995508,2007,5410,交通运输业,广西,有限责任公司,企业法人,1
5990376,2013,2740,商业服务业,广西,集体所有制企业,自然人,0.66
5982369,2007,8390,商业服务业,湖北,合伙企业,企业法人,0.83
5997390,2006,3580,服务业,广东,合伙企业,企业法人,0.57
5995692,2001,2230,工业,广东,有限责任公司,企业法人,0.77
5993619,2006,3330,服务业,广东,股份有限公司,自然人,0.9
5989291,2014,4770,商业服务业,江西,有限责任公司,企业法人,0.75
5985431,2006,360,零售业,福建,农民专业合作社,自然人,0.78
5979278,2001,6210,商业服务业,江西,股份有限公司,自然人,0.76
5997631,2008,1790,工业,广东,合伙企业,企业法人,NA
5993315,2000,2350,商业服务业,福建,有限责任公司,自然人,0.61
5991395,2006,8530,商业服务业,山东,农民专业合作社,企业法人,0.7
5995335,2008,7760,零售业,广西,集体所有制企业,自然人,0.66
5992374,2011,990,工业,山东,集体所有制企业,企业法人,0.58
5986895,2012,9190,商业服务业,山东,集体所有制企业,自然人,0.83
5992043,2011,5700,交通运输业,广东,有限责任公司,自然人,0.67
5985305,2010,9520,服务业,湖北,农民专业合作社,自然人,0.69
5982396,2003,4780,零售业,广西,合伙企业,自然人,0.97
5987429,2000,8850,社区服务,江西,股份有限公司,自然人,0.64
5981647,2010,7780,商业服务业,湖南,股份有限公司,自然人,0.94
5991072,2013,6470,交通运输业,福建,集体所有制企业,企业法人,0.87
5988172,2006,1200,商业服务业,广西,合伙企业,自然人,0.77
5986319,2002,9390,零售业,山东,农民专业合作社,企业法人,0.96
5985934,2012,6320,交通运输业,山东,合伙企业,自然人,0.82
5988850,2001,9870,工业,山东,农民专业合作社,企业法人,0.52
5987949,2001,2100,工业,江西,股份有限公司,自然人,0.98
