ID,year,债权融资额度,债权融资成本,股权融资额度,股权融资成本,内部融资和贸易融资额度,内部融资和贸易融资成本,项目融资和政策融资额度,项目融资和政策融资成本
5993016,2015,0,0,0,0,0,0,402,24.12
5993018,2015,0,0,0,0,157950,9477,0,0
5993019,2015,0,0,0,0,0,0,NA,120.96
5993020,2015,0,0,0,0,32967,1978.02,0,0
5993021,2015,0,0,0,0,68904,4134.24,0,0
5993022,2015,0,0,0,0,11013.6,660.816,0,0
5993023,2015,0,0,0,0,39657.6,2379.456,0,0
5993024,2015,27585,2206.8,0,0,0,0,0,0
5993026,2015,3164,253.12,0,0,0,0,0,0
5993027,2015,0,0,0,0,0,0,946.4,56.784
5993029,2015,0,0,0,0,0,0,11018,661.08
5993030,2015,0,0,80542,3221.68,0,0,0,0
5993031,2015,0,0,0,0,0,0,399.6,23.976
5993032,2015,0,0,17220,688.8,0,0,0,0
5993033,2015,14380,1150.4,0,0,0,0,0,0
5993034,2015,0,0,22704,908.16,0,0,0,NA
5993035,2015,0,0,9110.88,364.4352,0,0,0,0
5993036,2015,0,0,82.68,3.3072,0,0,0,0
5993037,2015,0,0,12719.52,508.7808,0,0,0,0
5993040,2015,0,0,11289.6,451.584,0,0,0,0
5993041,2015,0,0,5307.68,212.3072,0,0,0,0
5993042,2015,0,0,78008,3120.32,0,0,0,0
5993044,2015,0,0,250.08,10.0032,0,0,0,0
5993045,2015,5745,459.6,0,0,0,0,0,0
5993046,2015,15354,1228.32,0,0,0,0,0,0
5993047,2015,0,0,3672,146.88,0,0,0,0
5993049,2015,5730,458.4,0,0,0,0,0,0
5993050,2015,0,0,0,0,54648,3278.88,0,0
5993051,2015,12129,970.32,0,0,0,0,0,0
5993053,2015,0,0,0,0,13224,793.44,0,0
5993054,2015,0,0,0,0,31521.6,1891.296,0,0
5993057,2015,7380,590.4,0,0,0,0,0,0
5993058,2015,0,0,0,0,44160,2649.6,0,0
5993059,2015,0,0,6050.88,242.0352,0,0,0,0
5993061,2015,0,0,0,0,82521.6,4951.296,0,0
5993062,2015,8352,668.16,0,0,NA,0,0,0
5993064,2015,0,0,0,0,0,0,2800,168
5993065,2015,0,0,2520,100.8,0,0,0,0
5993066,2015,0,0,43762.56,1750.5024,0,0,0,0
5993067,2015,0,0,0,0,9460.8,567.648,0,0
5993068,2015,735,58.8,0,0,0,0,0,0
5993069,2015,19920,1593.6,0,0,0,0,0,0
5993070,NA,0,0,0,0,0,0,5236,314.16
5993071,2015,0,0,29121.12,1164.8448,0,0,0,0
5993075,2015,0,0,0,0,0,0,1015.2,60.912
5993076,2015,0,0,0,0,0,0,834,50.04
5993077,2015,1030,82.4,0,0,0,0,0,0
5993079,2015,0,0,0,0,10602.9,636.174,0,0
5993080,2015,0,0,0,0,23344.2,1400.652,0,0
5993082,2015,0,0,0,0,0,0,2040,122.4
5993083,2015,22925,1834,0,0,NA,0,0,0
5993086,2015,8055,644.4,0,0,0,0,0,0
5993087,2015,0,0,0,0,127764,7665.84,0,0
5993088,2015,3808,304.64,0,0,0,0,0,0
5993089,2015,0,0,12303.2,492.128,0,0,0,0
5993090,2015,0,0,0,0,268701.3,16122.078,0,0
5993091,2015,0,0,0,0,2253.6,135.216,0,0
5993092,2015,0,0,0,0,0,0,583.2,34.992
5993094,NA,0,0,0,0,127341.9,7640.514,0,0
5993095,2015,5706,456.48,0,0,0,0,0,0
5993096,2015,27240,2179.2,0,0,0,0,0,0
5993097,2015,19872,1589.76,0,0,0,0,0,0
5993099,2015,0,0,0,0,21978,1318.68,0,0
5993100,2015,0,0,1202.5,48.1,0,0,0,0
5993103,2015,11552,924.16,0,0,0,0,0,0
5993104,2015,0,0,0,0,67221,4033.26,0,0
5993105,2015,0,0,0,0,0,0,4636.8,278.208
5993106,2015,0,0,0,0,0,0,1981.2,118.872
5993107,2015,2392,191.36,0,0,0,0,0,0
5993108,2015,0,0,0,0,0,0,4461.6,267.696
5993109,2015,0,0,0,0,0,0,NA,221.67
5993110,2015,29835,2386.8,0,0,0,0,0,0
5993111,2015,0,0,0,0,0,0,24420,1465.2
5993112,2015,800,64,0,0,0,0,0,0
5993115,2015,4956,396.48,0,0,0,0,0,0
5993117,2015,0,0,0,0,0,0,2066.4,123.984
5993118,2015,0,0,0,0,8314.8,498.888,0,0
5993119,2015,0,0,0,0,56916,3414.96,0,0
5993120,2015,0,0,0,0,43177.5,2590.65,0,0
5993122,2015,0,0,0,0,0,0,55.8,3.348
5993123,2015,0,0,0,0,45427.2,2725.632,0,0
5993125,2015,0,0,0,0,0,0,486,29.16
5993126,2015,0,0,0,0,0,0,12645,758.7
5993128,2015,0,0,6626.88,265.0752,0,0,0,0
5993129,2015,0,0,1342.44,53.6976,0,0,0,0
5993130,2015,0,0,45117,1804.68,0,0,0,0
5993131,2015,0,0,981,39.24,0,0,0,0
5993132,2015,0,0,0,0,2347.2,140.832,0,0
5993133,2015,0,0,1209.6,48.384,0,0,0,0
5993134,2015,0,0,0,0,69426,4165.56,0,0
5993135,2015,0,0,0,0,406771.2,24406.272,0,0
5993136,2015,7550,604,0,0,0,0,0,0
5993137,2015,0,0,0,0,244860,14691.6,0,0
5993139,2015,0,0,387.84,15.5136,0,0,0,0
5993140,2015,0,0,0,0,0,0,30,1.8
5993141,2015,0,0,104328,4173.12,0,0,0,0
5993142,2015,1580,126.4,0,0,0,0,0,0
5993143,2015,0,0,0,0,0,0,14616,876.96
5993144,2015,0,0,0,0,12117.6,727.056,0,0
5993146,2015,24948,1995.84,0,0,0,0,0,0
5993147,2015,0,0,0,0,12090,725.4,0,0
5993148,2015,2615,209.2,0,0,0,0,0,0
5993149,2015,0,0,0,NA,3408,204.48,0,0
5993150,2015,0,0,0,0,192621.6,11557.296,0,0
5993152,2015,0,0,0,0,0,0,1596,95.76
5993154,2015,0,0,0,0,103140,6188.4,0,0
5993155,2015,0,0,0,0,242617.5,14557.05,0,0
5993157,2015,0,0,7312.8,292.512,0,0,0,0
5993159,2015,7300,584,0,0,0,0,0,0
5993160,2015,0,0,22118.6,884.744,0,0,0,0
5993161,2015,0,0,0,0,275616,16536.96,0,0
5993162,2015,0,0,0,0,355066.8,21304.008,0,0
5993163,2015,0,0,4294.2,171.768,0,0,0,0
5993164,2015,0,0,8967,358.68,0,0,0,0
5993165,2015,0,0,0,0,4950,297,0,0
5993166,2015,0,0,0,0,0,0,441,26.46
5993167,2015,0,0,623.04,24.9216,0,0,0,0
5993169,2015,0,0,0,0,0,0,10344,620.64
5993170,2015,0,0,17199,687.96,0,0,0,0
5993171,2015,0,0,4146,165.84,0,0,0,0
5993172,2015,0,0,0,0,38692.5,2321.55,0,NA
5993173,2015,0,0,2575.2,103.008,0,0,0,0
5993174,2015,0,0,0,0,0,0,431,25.86
5993175,2015,0,0,0,0,9702,582.12,0,0
5993176,2015,0,0,4345.6,173.824,0,0,0,0
5993177,2015,10128,810.24,0,0,0,0,0,0
5993179,2015,0,0,0,0,11205,672.3,0,0
5993180,2015,0,0,604.8,24.192,0,0,0,0
5993181,2015,12930,1034.4,0,0,0,0,0,NA
5993182,2015,29760,2380.8,0,0,0,0,0,0
5993183,2015,0,0,0,0,0,0,5058,303.48
5993184,2015,0,0,0,0,0,0,295.2,17.712
5993188,2015,19240,1539.2,0,0,0,0,0,0
5993189,2015,NA,0,0,0,0,0,178,10.68
5993190,2015,16470,1317.6,0,0,0,0,0,0
5993193,2015,0,0,0,0,32986.8,1979.208,0,0
5993194,2015,2180,174.4,0,0,0,0,0,0
5993195,2015,8210,656.8,0,0,0,0,0,0
5993196,2015,0,0,37044,1481.76,0,0,0,0
5993199,2015,0,0,0,0,231695.1,13901.706,0,0
5993200,2015,0,0,30475.2,1219.008,0,0,0,0
5993201,2015,0,0,4134,165.36,0,0,0,0
5993202,2015,0,0,0,0,159432,9565.92,0,0
5993203,2015,0,0,0,0,0,0,12090,725.4
5993205,2015,16360,1308.8,0,0,0,0,0,0
5993206,2015,0,0,0,0,16518.6,991.116,0,0
5993207,2015,0,0,0,0,302227.2,18133.632,0,0
5993209,2015,0,0,0,0,0,0,3290.4,197.424
5993210,2015,0,0,3040,121.6,0,0,0,0
5993211,2015,0,0,0,0,2678.4,160.704,0,0
5993212,2015,0,0,1290.6,51.624,0,0,0,0
5993214,2015,0,0,0,0,0,0,603,36.18
5993216,2015,0,0,9858.24,394.3296,0,0,0,0
5993217,2015,0,0,0,0,165542.4,9932.544,0,0
5993218,2015,0,0,20062.56,802.5024,0,0,0,0
5993219,2015,NA,0,0,0,27896.4,1673.784,0,0
5993220,2015,0,0,0,0,22056,1323.36,0,0
5993221,2015,0,0,2315.52,92.6208,0,0,0,0
5993222,2015,0,0,0,0,0,0,2632.5,157.95
5993224,2015,5670,453.6,0,0,0,0,0,0
5993227,2015,0,0,0,0,0,0,5390,323.4
5993228,2015,0,0,0,0,0,0,988.4,59.304
5993229,2015,0,0,0,0,0,0,9273.6,556.416
5993230,2015,0,0,0,0,0,0,1432.8,85.968
5993232,2015,0,0,0,0,0,0,6777,406.62
5993233,2015,512,40.96,0,0,0,0,0,0
5993235,2015,0,0,3794.56,151.7824,0,0,0,0
5993236,2015,0,0,0,0,0,0,621.6,37.296
5993237,2015,NA,0,0,0,370987.5,22259.25,0,0
5993239,2015,0,0,36218,1448.72,0,0,0,0
5993240,2015,0,0,896.4,35.856,0,0,0,0
5993241,2015,14112,1128.96,0,0,0,0,0,0
5993242,2015,17752,1420.16,0,0,0,0,0,0
5993243,2015,0,0,10828.08,433.1232,0,0,0,0
5993244,2015,0,0,0,0,0,0,1725,103.5
5993245,2015,0,0,10137.6,405.504,0,0,0,0
5993246,2015,0,0,3378.2,135.128,0,0,0,0
5993247,2015,0,0,1574.4,62.976,0,0,0,0
5993249,2015,14985,1198.8,0,0,0,0,0,0
5993251,2015,0,0,0,0,0,0,189.2,11.352
5993252,2015,0,0,0,0,9158.4,549.504,0,0
5993253,2015,0,0,0,0,0,0,3246,194.76
5993254,2015,0,0,0,0,0,0,199.2,11.952
5993256,2015,0,0,0,0,0,0,5820,349.2
5993257,2015,26160,2092.8,0,0,0,0,0,0
5993258,2015,0,0,0,0,0,0,2328.3,139.698
5993259,2015,0,0,0,0,184060.8,11043.648,0,0
5993260,2015,26236,2098.88,0,0,0,0,0,0
5993261,2015,0,0,1150.56,46.0224,0,0,0,0
5993262,2015,0,0,0,0,15660,939.6,0,0
5993263,2015,0,0,31948.8,1277.952,0,0,0,0
5993264,2015,0,0,0,0,0,0,2721,163.26
5993265,2015,0,0,0,0,0,0,698.4,41.904
5993266,2015,0,0,86997.9,3479.916,0,0,0,0
5993267,2015,0,0,32941.92,1317.6768,0,0,0,0
5993269,2015,0,0,0,0,30828,1849.68,0,0
5993272,2015,0,0,0,0,0,0,2550,153
5993273,2015,0,0,0,0,0,0,7814.4,468.864
5993274,2015,0,0,11199.36,447.9744,0,0,0,0
5993275,2015,0,0,0,0,0,0,9330,559.8
5993276,2015,0,0,0,0,0,0,6608,396.48
5993277,2015,0,0,0,0,0,0,17784,1067.04
5993278,2015,0,0,0,0,54075,3244.5,0,0
5993279,2015,0,0,0,0,58806,3528.36,0,0
5993280,2015,0,0,982.8,39.312,0,0,0,0
5993281,2015,5000,400,0,0,0,0,0,0
5993282,2015,0,0,0,0,66330,3979.8,0,0
5993283,2015,0,0,0,0,734310,44058.6,0,0
5993284,2015,35040,2803.2,0,0,0,0,0,0
5993288,2015,0,0,0,0,0,0,2169,130.14
5993289,2015,1708,136.64,0,0,0,0,0,0
5993290,2015,9240,739.2,0,0,0,0,0,0
5993291,2015,NA,437.6,0,0,0,0,0,0
5993292,2015,0,0,0,0,0,0,380.4,22.824
5993293,2015,0,0,15100.8,604.032,0,0,0,0
5993294,2015,0,0,166.32,6.6528,0,0,0,0
5993296,2015,0,0,0,0,0,0,585,35.1
5993297,2015,0,0,0,0,0,0,5464.8,327.888
5993298,2015,21098,1687.84,0,0,0,0,0,0
5993300,2015,0,0,5012.28,200.4912,0,0,0,0
5993301,2015,0,0,0,0,44982,2698.92,0,0
5993302,2015,0,0,39301.92,1572.0768,0,0,0,0
5993303,2015,0,0,0,0,0,0,1644,98.64
5993304,2015,0,0,0,0,18705.6,1122.336,0,0
5993305,2015,17584,1406.72,0,0,0,0,0,0
5993306,2015,0,0,1995.84,79.8336,0,0,0,0
5993307,2015,1245,99.6,0,0,0,0,0,0
5993308,2015,0,0,NA,0,16866,1011.96,0,NA
5993309,2015,0,0,NA,0,118197,7091.82,0,0
5993310,2015,0,0,0,0,385039.2,23102.352,0,0
5993312,2015,1130,90.4,0,0,0,0,0,0
5993313,2015,0,0,0,0,0,0,971.6,58.296
5993314,2015,0,0,18768.96,750.7584,0,0,0,0
5993315,2015,0,0,211.5,8.46,0,0,0,0
5993316,2015,0,0,23412.4,936.496,0,NA,0,0
5993317,2015,0,0,0,0,0,0,4555.2,273.312
5993318,2015,0,0,195665.6,7826.624,0,0,0,0
5993319,2015,2400,192,0,0,0,0,0,0
5993321,2015,39420,3153.6,0,0,0,0,0,0
5993322,2015,0,0,0,0,0,0,5453,327.18
5993323,2015,0,0,31004,1240.16,0,0,0,0
5993325,2015,4518,361.44,0,0,0,0,0,0
5993326,2015,0,0,0,0,455220,27313.2,0,0
5993328,2015,0,0,0,0,0,0,6259.2,375.552
5993330,2015,0,0,0,0,0,0,488,29.28
5993332,2015,0,0,0,0,0,0,1396,83.76
5993333,2015,0,0,0,0,0,0,436.8,26.208
5993334,2015,0,0,48316,1932.64,0,0,0,0
5993337,2015,0,0,0,0,0,0,1366,81.96
5993339,2015,0,0,42873.6,1714.944,0,0,0,0
5993341,2015,0,0,0,0,374337.6,NA,0,0
5993344,2015,0,0,0,0,0,0,414,24.84
5993345,2015,0,0,0,0,107125.2,6427.512,0,0
5993347,2015,0,0,0,0,9895.2,593.712,0,0
5993348,2015,0,0,95.36,3.8144,0,0,0,0
5993349,2015,0,0,22680,907.2,0,0,0,0
5993351,2015,0,0,0,0,266112,15966.72,0,0
5993352,2015,0,0,0,0,141.6,8.496,0,0
5993353,2015,0,0,2074.8,82.992,0,0,0,0
5993354,2015,0,0,0,0,206144.4,12368.664,0,0
5993356,2015,0,0,0,0,0,0,11155.2,669.312
5993357,2015,3584,286.72,0,0,0,0,0,0
5993358,2015,844,67.52,0,0,0,0,0,0
5993361,2015,0,0,775.44,31.0176,0,0,0,0
5993362,2015,0,0,0,0,0,0,192.4,11.544
5993363,2015,NA,691.2,0,0,0,0,0,0
5993364,2015,8320,665.6,0,0,0,0,0,0
5993365,2015,13104,1048.32,0,0,0,0,NA,0
5993366,2015,0,0,71040,2841.6,0,0,0,0
5993367,2015,0,0,0,0,0,0,2193,131.58
5993368,2015,52472,4197.76,0,NA,0,0,0,0
5993369,2015,0,0,0,0,0,0,3544.8,212.688
5993371,2015,0,0,0,0,0,0,3990,239.4
5993372,NA,0,0,0,0,23220,1393.2,0,0
5993373,2015,0,0,0,NA,0,0,8358,501.48
5993375,2015,0,0,15570.72,622.8288,0,0,0,0
5993376,2015,0,0,0,0,95515.2,5730.912,0,0
5993377,2015,3204,256.32,0,0,NA,0,0,0
5993378,2015,0,0,21216,848.64,0,0,0,0
5993379,2015,0,0,116550,4662,0,0,0,0
5993380,2015,0,0,0,0,0,0,7448,446.88
5993381,2015,0,0,0,0,47952,2877.12,0,0
5993382,2015,0,0,0,0,144648,8678.88,0,0
5993383,2015,9114,729.12,0,0,0,0,0,0
5993384,2015,0,0,0,0,164304,9858.24,0,0
5993386,2015,0,0,38808,1552.32,0,0,0,0
5993388,2015,6325,506,0,0,0,0,0,NA
5993389,2015,0,0,0,0,0,0,737.1,44.226
5993390,2015,0,0,11448,457.92,0,0,0,0
5993391,2015,4680,374.4,0,0,0,0,0,0
5993392,2015,0,0,0,0,0,0,464,27.84
5993393,2015,528,42.24,0,0,0,0,0,0
5993394,2015,0,0,0,0,956.4,57.384,0,0
5993396,2015,0,0,0,0,0,0,665.6,39.936
5993397,2015,5004,400.32,0,NA,0,0,0,0
5993398,2015,925,74,0,0,0,0,0,0
5993399,2015,2781,222.48,0,0,0,0,0,0
5993400,2015,0,0,0,0,140049,8402.94,0,0
5993401,2015,0,0,0,0,7805.7,NA,0,0
5993402,2015,11744,939.52,0,0,0,0,0,0
5993404,2015,0,0,0,0,0,0,2727,163.62
5993405,2015,15092,1207.36,0,0,0,0,0,0
5993406,2015,0,0,0,0,0,0,2611.2,156.672
5993407,2015,0,0,42,1.68,0,0,0,0
5993409,2015,0,0,0,0,61462.8,3687.768,0,0
5993411,2015,0,0,0,0,912,54.72,0,0
5993412,2015,9150,732,0,0,0,0,0,0
5993413,2015,0,0,0,0,0,0,1654,99.24
5993414,2015,0,0,0,0,0,0,2296,137.76
5993415,2015,0,0,2040,81.6,NA,0,0,0
5993416,2015,0,0,0,0,426222,25573.32,0,0
5993417,2015,0,0,0,0,0,0,12376,742.56
5993418,2015,2340,187.2,0,0,0,0,0,0
5993419,2015,21048,1683.84,0,0,0,0,0,0
5993420,2015,6678,534.24,0,0,0,0,0,0
5993421,2015,0,0,11968,478.72,0,0,0,0
5993422,2015,0,0,0,0,0,0,108.4,6.504
5993424,2015,0,0,32762.88,1310.5152,0,0,0,0
5993426,2015,11176,894.08,0,0,0,0,0,0
5993427,2015,240,19.2,0,0,0,0,0,0
5993428,2015,0,0,737.28,29.4912,0,0,0,0
5993429,2015,0,0,0,0,0,0,492.3,29.538
5993430,2015,0,0,27623.7,1104.948,0,0,0,0
5993432,2015,0,0,3888,155.52,0,0,0,0
5993433,2015,181,14.48,0,0,0,0,0,0
5993434,2015,0,0,0,0,0,0,4092,245.52
5993435,2015,0,0,0,0,0,0,1100,66
5993437,2015,0,0,34095.6,1363.824,0,0,0,0
5993438,2015,1104,88.32,0,0,0,0,0,0
5993440,2015,0,0,0,0,0,0,927.3,55.638
5993441,2015,12480,998.4,0,0,0,0,0,0
5993442,2015,0,0,0,0,0,0,2548.8,152.928
5993444,2015,0,0,0,0,0,0,2030,121.8
5993445,2015,7161,572.88,0,0,0,0,0,0
5993446,2015,0,0,4562.88,182.5152,0,0,0,0
5993447,2015,0,0,0,0,0,0,20612.8,1236.768
5993449,2015,0,0,44051.04,1762.0416,0,0,0,0
5993450,2015,3350,268,0,0,0,0,0,0
5993451,2015,0,0,0,0,0,0,7416,444.96
5993452,2015,0,0,0,0,0,0,4411.8,264.708
5993453,2015,0,0,0,0,0,0,1048,62.88
5993455,2015,15360,1228.8,0,0,0,0,0,0
5993457,2015,0,0,2066.4,82.656,0,0,0,0
5993459,2015,0,0,288,11.52,0,0,0,0
5993460,2015,0,0,0,0,0,0,805,48.3
5993461,2015,0,0,23923.2,956.928,0,0,0,0
5993462,2015,0,0,46519.2,1860.768,0,0,0,0
5993463,2015,0,0,527.28,21.0912,0,0,0,0
5993465,2015,0,0,0,0,0,0,1463.4,87.804
5993466,2015,0,0,37752,1510.08,0,0,0,0
5993467,2015,0,0,0,NA,0,0,2421,145.26
5993469,2015,11850,948,0,0,0,0,0,0
5993470,2015,0,0,0,0,475764,28545.84,0,0
5993472,2015,0,0,0,0,9892.8,593.568,0,0
5993473,2015,0,0,0,0,0,0,2000,120
5993474,2015,0,0,0,0,488002.5,29280.15,0,0
5993475,2015,2595,207.6,0,0,0,0,0,0
5993476,2015,0,0,0,0,0,0,1108.5,66.51
5993477,2015,0,0,0,0,96390,5783.4,0,0
5993478,2015,8520,681.6,0,0,0,0,0,0
5993479,2015,13275,1062,0,0,0,0,0,0
5993480,2015,0,0,0,0,0,0,4200,252
5993481,2015,16960,1356.8,0,0,0,0,0,0
5993482,2015,0,0,0,0,0,0,3154.5,189.27
5993483,2015,10230,818.4,0,0,0,0,0,0
5993484,2015,0,0,0,0,0,0,15444,926.64
5993485,2015,0,0,0,0,0,0,2609.6,156.576
5993487,2015,46475,3718,0,0,NA,0,0,0
5993488,2015,0,0,0,0,0,0,1950,117
5993491,2015,0,0,0,0,64096.5,3845.79,0,0
5993492,2015,0,0,24537.6,981.504,0,0,0,0
5993495,2015,639,51.12,0,0,0,0,0,0
5993496,2015,0,0,0,0,0,0,4794,287.64
5993497,2015,0,0,0,0,0,0,14175,850.5
5993498,2015,0,0,15246,609.84,0,0,0,0
5993499,2015,0,0,0,0,157363.2,9441.792,0,0
5993500,2015,0,0,3454.36,138.1744,0,0,0,0
5993501,2015,0,0,0,0,0,0,373.8,22.428
5993502,2015,0,0,11252.8,450.112,0,0,0,0
5993503,2015,0,0,0,0,179424,10765.44,0,0
5993504,2015,0,0,21144,845.76,0,0,0,0
5993508,2015,0,0,0,0,4078.8,244.728,0,0
5993509,2015,38450,3076,0,0,0,0,0,0
5993510,2015,0,0,10108.8,404.352,0,0,0,0
5993511,2015,0,0,0,0,0,0,2793,167.58
5993513,2015,15840,1267.2,0,0,0,0,0,0
5993514,2015,0,0,16281.76,651.2704,0,0,0,0
5993515,2015,0,0,19676.8,787.072,0,0,0,0
5993516,2015,0,0,0,0,0,0,1977.6,118.656
5993517,2015,0,0,0,0,45900,2754,0,0
5993518,2015,0,0,11700,468,0,0,0,0
5993519,2015,0,0,0,0,68265,4095.9,0,0
5993520,NA,NA,0,0,0,0,0,707.2,42.432
5993523,2015,0,0,35711,1428.44,0,0,0,0
5993525,2015,0,0,0,0,10170,610.2,0,0
5993527,2015,3150,252,0,0,0,0,0,0
5993528,2015,0,0,0,0,29820,1789.2,0,0
5993529,2015,0,0,2534.4,101.376,0,0,0,0
5993530,2015,0,0,0,0,0,0,3420,205.2
5993531,2015,8196,655.68,0,0,0,0,0,0
5993533,2015,0,0,87360,3494.4,0,0,0,0
5993534,2015,0,0,12619.64,504.7856,0,0,0,0
5993535,2015,0,0,0,0,47520,2851.2,0,0
5993536,2015,0,0,33596.16,1343.8464,0,0,0,0
5993537,2015,0,0,0,0,0,0,1504,90.24
5993538,2015,1790,143.2,0,0,0,0,0,0
5993539,2015,0,0,0,NA,199206,11952.36,0,0
5993542,2015,0,0,0,0,10464,627.84,0,0
5993543,2015,0,0,0,0,67311,4038.66,0,0
5993544,2015,44200,3536,0,0,0,0,0,0
5993545,2015,0,0,734.4,29.376,0,0,0,0
5993546,2015,8680,694.4,0,0,0,0,0,0
5993547,2015,0,0,0,0,16125,967.5,0,0
5993548,2015,0,0,0,0,28957.5,1737.45,0,0
5993549,2015,0,0,0,0,27562.5,1653.75,0,0
5993551,2015,0,0,16867.4,674.696,0,0,0,0
5993552,2015,0,0,0,0,0,0,211.2,12.672
5993553,2015,7650,612,0,0,0,0,0,0
5993554,2015,0,0,0,0,245364,14721.84,0,0
5993555,2015,0,NA,0,0,0,0,805,48.3
5993556,2015,5154,412.32,0,0,0,0,0,0
5993557,2015,0,0,0,0,156735,9404.1,0,0
5993558,2015,0,0,542.88,21.7152,0,0,0,0
5993559,2015,0,0,0,0,0,0,3120,187.2
5993560,2015,0,0,0,0,3547.8,212.868,0,0
5993562,2015,9360,748.8,0,0,0,0,0,0
5993563,2015,0,0,0,0,0,0,1545.6,92.736
5993564,2015,629,50.32,0,0,0,0,0,0
5993566,2015,1482,118.56,0,0,0,0,0,0
5993567,2015,0,0,0,0,9734.4,584.064,0,0
5993568,2015,0,0,14414.4,576.576,0,0,0,0
5993569,2015,0,0,0,0,6501.6,390.096,0,0
5993570,2015,2980,238.4,0,0,0,0,0,0
5993572,2015,0,0,224,8.96,0,0,0,0
5993573,2015,20072,1605.76,0,0,0,0,0,0
5993574,2015,26520,2121.6,0,NA,0,0,0,0
5993575,2015,0,0,698.4,27.936,0,0,0,0
5993576,2015,0,0,31795.2,1271.808,0,0,0,0
5993577,2015,0,0,0,0,220911.6,13254.696,0,0
5993579,2015,0,0,0,0,0,0,3742.2,224.532
5993580,2015,0,0,0,0,0,0,1475,88.5
5993581,2015,0,0,0,0,83613.6,5016.816,0,NA
5993582,2015,0,0,0,0,60588,3635.28,0,0
5993583,2015,0,0,0,0,43065,2583.9,0,0
5993584,2015,25050,2004,0,0,0,0,0,0
5993585,2015,0,0,0,0,0,0,4505.6,270.336
5993586,2015,6840,547.2,0,0,0,0,0,0
5993587,2015,0,0,0,0,13972.5,838.35,0,0
5993589,2015,0,0,0,0,33836.4,2030.184,0,0
5993590,2015,0,0,7075.6,283.024,0,0,0,0
5993592,2015,0,0,0,0,0,0,2558.4,153.504
5993593,2015,0,0,0,0,0,0,1344,80.64
5993594,2015,0,0,8718.72,348.7488,0,0,0,0
5993595,2015,0,0,0,0,195264,11715.84,0,0
5993596,2015,0,0,0,0,197437.5,11846.25,0,0
5993597,2015,0,0,NA,0,56271.6,3376.296,0,0
5993598,2015,0,0,1477.84,59.1136,0,0,0,0
5993599,2015,0,0,0,0,239184,14351.04,0,0
5993600,2015,0,0,0,0,1218,73.08,0,0
5993601,2015,0,0,0,0,0,0,586,35.16
5993602,2015,0,0,0,0,16978.5,1018.71,0,0
5993603,2015,797,63.76,0,0,0,0,0,0
5993604,2015,2240,179.2,0,0,0,0,0,0
5993605,2015,0,0,5624.64,224.9856,0,0,0,0
5993606,2015,21840,1747.2,0,0,NA,0,0,0
5993607,2015,0,0,552.64,22.1056,0,0,0,0
5993608,2015,9615,769.2,0,0,0,0,0,0
5993610,2015,10344,827.52,0,0,0,0,0,NA
5993611,2015,0,0,10976,439.04,0,0,0,0
5993612,2015,0,0,23212.8,928.512,0,0,0,0
5993615,2015,18900,1512,0,0,0,0,0,0
5993616,2015,2184,174.72,0,0,0,0,0,0
5993617,2015,27450,2196,0,0,0,0,0,0
5993618,2015,11172,893.76,0,0,0,0,0,0
5993619,2015,0,0,11088.9,443.556,0,0,0,0
5993620,2015,0,0,0,0,161635.5,9698.13,0,0
5993621,2015,0,0,0,0,0,0,10128,607.68
5993622,2015,0,0,10395,415.8,0,0,0,0
5993623,2015,0,0,5463,218.52,0,0,0,0
5993624,2015,0,0,23124,924.96,0,0,0,0
5993625,2015,0,0,15868.16,634.7264,0,0,0,0
5993626,2015,0,0,0,0,17690.4,1061.424,0,0
5993627,2015,0,0,0,0,0,0,27112.5,1626.75
5993629,2015,0,0,0,0,0,0,508.8,30.528
5993631,2015,0,0,865.2,34.608,0,0,0,0
5993632,2015,0,0,5076,203.04,0,0,0,0
5993633,2015,0,0,0,0,0,0,782.4,46.944
5993634,2015,3762,300.96,0,0,0,0,0,0
5993636,2015,0,0,0,0,0,0,985.5,59.13
5993637,2015,0,0,7843.2,313.728,0,0,0,0
5993638,2015,0,0,0,0,24000,1440,0,0
5993640,2015,0,0,0,0,0,0,21337.5,1280.25
5993641,2015,0,0,0,0,0,0,339.3,20.358
5993646,2015,0,0,5896.8,235.872,0,0,0,0
5993647,2015,0,0,2169.6,86.784,0,0,0,0
5993648,2015,5064,405.12,0,0,0,0,0,0
5993649,2015,0,0,0,0,2280,136.8,0,0
5993652,2015,0,0,0,0,101574,6094.44,0,0
5993653,2015,38448,3075.84,0,0,0,0,0,0
5993655,2015,807,64.56,0,0,0,0,0,0
5993656,2015,0,0,18215.28,728.6112,0,0,0,0
5993657,2015,0,0,53452.8,2138.112,0,0,0,0
5993658,2015,23065,1845.2,0,0,0,0,0,0
5993659,2015,6300,504,0,0,0,0,0,0
5993661,2015,0,0,0,0,0,0,3782.4,226.944
5993662,2015,0,0,0,0,16800,1008,0,0
5993663,2015,0,0,0,0,0,0,1820,109.2
5993665,2015,0,0,0,0,0,0,19552,1173.12
5993666,2015,0,0,0,0,207238.5,12434.31,0,0
5993667,2015,0,0,0,0,0,0,12024,721.44
5993669,2015,0,0,0,0,0,0,510,30.6
5993670,2015,0,0,0,0,20400,1224,0,0
5993673,2015,0,0,0,0,117000,7020,0,0
5993674,2015,0,0,0,0,14256,855.36,0,0
5993676,2015,0,0,0,0,114840,6890.4,0,0
